Filename	StartTimeStamp	XIC_WideFrac	XIC_FWHM_Q1	XIC_FWHM_Q2	XIC_FWHM_Q3	XIC_Height_Q2	XIC_Height_Q3	XIC_Height_Q4	RT_Duration	RT_TIC_Q1	RT_TIC_Q2	RT_TIC_Q3	RT_TIC_Q4	RT_MS_Q1	RT_MS_Q2	RT_MS_Q3	RT_MS_Q4	RT_MSMS_Q1	RT_MSMS_Q2	RT_MSMS_Q3	RT_MSMS_Q4	MS1_TIC_Change_Q2	MS1_TIC_Change_Q3	MS1_TIC_Change_Q4	MS1_TIC_Q2	MS1_TIC_Q3	MS1_TIC_Q4	MS1_Count	MS1_Freq_Max	MS1_Density_Q1	MS1_Density_Q2	MS1_Density_Q3	MS2_Count	MS2_Freq_Max	MS2_Density_Q1	MS2_Density_Q2	MS2_Density_Q3	MS2_PrecZ_1	MS2_PrecZ_2	MS2_PrecZ_3	MS2_PrecZ_4	MS2_PrecZ_5	MS2_PrecZ_more	MS2_PrecZ_likely_1	MS2_PrecZ_likely_multi
QC_Shew_12_02_Run-11_22Aug12_Eagle_12-06-09	2012-08-23	0.236061	34.0285	39.7615	50.386	0.403953	0.692155	3.56354	3539.2	0.55016	0.283447	0.0667305	0.0996629	0.401988	0.414169	0.152175	0.0316669	0.231289	0.235614	0.238976	0.294121	3.59543	1.50186	6.78302	6.06712	0.235735	4.5209	1447	3.34939	11	1194	1435	8358	2.61511	82.25	141	187	0	0	0	0	0.00E+00	0.00E+00	3.41E-01	0.659249
QC_Shew_12_02_Run-15_22Aug12_Eagle_12-06-09	2012-08-23	0.227784	35.2219	41.5682	53.7435	0.403746	1.03697	4.0564	3539.31	0.339885	0.438975	0.0668904	0.15425	0.38584	0.40226	0.170563	0.041337	0.228984	0.231114	0.238802	0.3011	5.95142	1.44176	4.25971	8.73356	0.265522	2.87152	1401	3.05979	1	1184	1465	8271	2.61121	64.5	142	191	0	0	0	0	0.00E+00	0.00E+00	4.06E-01	0.59364
QC_Shew_12_02_Run-01_23Aug12_Eagle_12-06-09	2012-08-23	0.213943	26.1541	31.1327	40.1701	1.46615	1.03722	3.7612	3540.91	0.532672	0.023087	0.138117	0.306123	0.055653	0.0575371	0.184328	0.702482	0.355373	0.222657	0.210498	0.211472	0.842168	1.18288	9.14126	0.381569	0.973066	7.96848	3617	4.88132	35	45	63	7502	3.14179	9	167	472	0	0	0	0	0.00E+00	0.00E+00	3.78E-01	0.621568
QC_Shew_12_02_Run-02_23Aug12_Eagle_12-06-13	2012-08-23	0.272863	31.0365	36.1754	46.3033	0.967415	1.56939	2.3572	3540.36	0.179122	0.114464	0.109284	0.59713	0.236938	0.23579	0.26241	0.264862	0.237688	0.235592	0.262133	0.264587	1.09916	0.836623	2.60971	0.668542	1.77059	0.339416	937	0.302815	1472	1538	1583	9360	3.03769	478	700	859	0	0	0	0	0.00E+00	0.00E+00	7.29E-02	0.927137
QC_Shew_12_02_Run-05_23Aug12_Eagle_12-06-09	2012-08-23	0.179831	26.4107	32.9897	41.6316	0.294559	0.281659	2.06612	3539.73	0.177636	0.107617	0.344485	0.370262	0.0810465	0.158103	0.374389	0.386462	0.275184	0.243077	0.235145	0.246594	1.45452	3.73519	5.30553	0.277809	4.14739	3.06851	1870	4.28222	72	91	1293	8280	2.64223	103	223	328	0	0	0	0	0.00E+00	0.00E+00	3.85E-01	0.614976
QC_Shew_12_02_Run-06_23Aug12_Eagle_12-06-13	2012-08-23	0.164334	17.4897	23.0632	31.0333	0.250761	0.312457	1.81652	3541.4	0.868021	0.0341999	0.0385417	0.0592374	0.250259	0.148119	0.147511	0.454111	0.0929329	0.396526	0.421298	0.0892429	1.01443	0.662111	10.0161	0.139089	0.123104	8.07215	8201	4.19294	55	62	68	3286	2.67881	22	256	382	0	0	0	0	0.00E+00	0.00E+00	4.99E-01	0.500609
QC_Shew_12_02_Run-09_23Aug12_Eagle_12-06-09	2012-08-23	0.228326	36.7986	44.3848	59.5062	0.718481	1.33759	2.41194	3541.79	0.185597	0.0845535	0.0946209	0.635228	0.237379	0.234948	0.262809	0.264863	0.23739	0.234959	0.262786	0.264866	1.25323	1.1563	2.6798	0.302781	2.0724	0.276465	932	0.304658	1304	1407	1531.25	9320	3.0563	386.75	681	838	0	0	0	0	0.00E+00	0.00E+00	1.81E-01	0.818562
QC_Shew_12_02_Run-11_23Aug12_Eagle_12-06-09	2012-08-23	0.248573	33.4586	40.1081	52.7228	0.634415	1.70201	2.26964	3541.1	0.189781	0.0776503	0.0891578	0.643411	0.238221	0.235043	0.262407	0.264329	0.238292	0.234695	0.261983	0.26503	1.11972	1.06423	2.6804	0.246179	2.13104	0.363085	930	0.306802	1256	1370	1525	9285	3.08012	365	691	843	0	0	0	0.00E+00	0.00E+00	0.00E+00	1.81E-01	0.81874
QC_Shew_12_02_Run-12_23Aug12_Eagle_12-06-13	2012-08-23	0.245403	33.499	40.4269	54.1618	0.54091	1.35018	2.84652	3539.14	0.194813	0.070067	0.0829902	0.65213	0.239688	0.236214	0.261722	0.262375	0.239462	0.235553	0.261025	0.26396	1.14618	1.20547	2.72945	0.482768	2.01946	0.609309	927	0.307599	1267.5	1348	1526.5	9246	3.08532	350	687	844	0	0	0	0.00E+00	0.00E+00	0.00E+00	1.67E-01	0.832684
QC_Shew_12_02_Run-13_23Aug12_Eagle_12-06-09	2012-08-23	0.248213	33.2552	39.5891	51.2872	0.53347	1.87431	2.51138	3539.28	0.194195	0.073018	0.085373	0.647414	0.242558	0.239415	0.265111	0.252916	0.239572	0.234831	0.260908	0.264689	1.14708	1.07888	2.92794	0.271063	2.08454	0.566595	938	0.399317	1241	1345	1525	9234	3.0758	294	687	837	0	0	0	0	0.00E+00	0.00E+00	1.79E-01	0.820879
QC_Shew_12_02_Run-14_23Aug12_Eagle_12-06-13	2012-08-23	0.258709	32.1699	38.1386	49.3463	0.396702	1.65084	2.80701	3542.31	0.196955	0.0640108	0.0793374	0.659697	0.240322	0.236719	0.260245	0.262715	0.240517	0.236755	0.260073	0.262655	1.01005	1.17498	2.83443	0.357552	1.94902	0.84529	922	0.308768	1265	1345	1515	9215	3.09932	310.5	665	828	0	0	0	0.00E+00	0.00E+00	0.00E+00	1.63E-01	0.836896
QC_Shew_12_02_Run-18_23Aug12_Eagle_12-06-13	2012-08-24	0.264551	31.3783	37.3646	47.5428	0.437935	1.1157	3.27293	3542.14	0.215827	0.0531909	0.0712464	0.659736	0.243563	0.239029	0.259287	0.258122	0.242647	0.237699	0.258064	0.261591	1.00054	1.17387	3.03402	0.369549	0.916277	1.94135	915	0.308925	1212	1303	1494	9106	3.10318	223	614	781	0	0	0	0	0	0.00E+00	1.81E-01	0.818581
QC_Shew_12_02_Run-20_23Aug12_Eagle_12-06-13	2012-08-24	0.236339	28.9869	33.8533	43.2641	0.361151	0.562875	3.70142	3542.01	0.223031	0.0493897	0.0697364	0.657843	0.223732	0.250905	0.274291	0.251071	0.24466	0.23622	0.255097	0.264023	1.05714	1.08092	3.30046	1.11086	0.357859	2.55533	968	0.832941	1203.75	1289	1443	9004	3.08592	220	596	778	0	0	0	0	0	0.00E+00	1.87E-01	0.813305
QC_Shew_12_02_Run-21_23Aug12_Eagle_12-06-09	2012-08-24	0.224073	29.9281	35.6628	45.8947	0.322627	0.544611	3.9058	3540.48	0.224583	0.0553512	0.0711905	0.648875	0.107676	0.0351676	0.323157	0.533999	0.282226	0.229146	0.242209	0.24642	1.03696	4.43548	4.01901	0.171991	5.03932	2.85079	1884	3.92989	66	80	1251	8524	3.06625	297.75	632	809.25	0	0	0	0	0	0.00E+00	1.88E-01	0.811708
QC_Shew_12_02_Run-22_23Aug12_Eagle_12-06-13	2012-08-24	0.23636	30.8229	35.7362	44.8587	0.299692	0.556123	4.29966	3540.09	0.226314	0.0452301	0.0670517	0.661404	0.10772	0.174934	0.355041	0.362305	0.260303	0.235043	0.25072	0.253933	3.76768	1.48252	4.08408	4.55514	0.50053	2.9685	1292	3.86494	67	1207	1350	8834	3.10893	257	582	755	0	0	0	0	0	0.00E+00	1.79E-01	0.820693
QC_Shew_12_02_Run-01_24Aug12_Eagle_12-06-09	2012-08-24	0.276136	27.1376	32.4705	40.9466	1.41843	0.973077	2.81925	3540.63	0.300185	0.142855	0.131571	0.42539	0.252538	0.238992	0.249975	0.258495	0.251367	0.237782	0.248451	0.2624	1.12938	0.791532	2.00985	1.35773	0.337671	0.248145	922	0.28128	1410	1499	1560	9173	2.8148	399	657	814	0	0	0	0	0	0.00E+00	1.17E-01	0.883353
QC_Shew_12_02_Run-02_24Aug12_Eagle_12-06-13	2012-08-24	0.297098	24.1172	28.2449	35.3943	1.52094	0.535477	3.11971	3539.04	0.218615	0.15873	0.148436	0.474219	0.240638	0.23693	0.25117	0.271262	0.240259	0.236496	0.25066	0.272584	1.14839	0.778023	2.24675	1.3682	0.233765	0.164741	963	0.292822	1476	1530	1570	9613	2.94462	460	719	865	0	0	0	0	0	0.00E+00	9.87E-02	0.90128
QC_Shew_12_02_Run-03_24Aug12_Eagle_12-06-09	2012-08-24	0.282805	25.5768	30.3673	38.6615	1.64948	0.644177	2.99463	3541.84	0.228925	0.128777	0.135529	0.506769	0.242004	0.231903	0.253524	0.272569	0.241607	0.231584	0.252999	0.27381	1.10301	0.82367	1.84714	1.57411	0.39447	0.250075	964	0.299568	1328	1400.5	1514	9625	2.99676	464	701	840	0	0	0	0	0	0.00E+00	9.38E-02	0.906182
QC_Shew_12_02_Run-09_24Aug12_Eagle_12-06-09	2012-08-24	0.28097	26.8555	31.8923	39.6936	1.6011	0.784439	3.37634	3541.58	0.226493	0.122112	0.131222	0.520174	0.241917	0.230583	0.253193	0.274307	0.241793	0.23044	0.253145	0.274622	1.27305	0.853942	1.92352	1.56944	0.429543	0.340647	970	0.301947	1220.25	1333	1456	9695	3.02207	466	695	834	0	0	0	0	0.00E+00	0.00E+00	0.0893244	0.910676
QC_Shew_12_02_Run-10_24Aug12_Eagle_12-06-13	2012-08-24	0.290656	25.4103	29.9256	36.4457	2.00432	0.668507	3.28019	3542.68	0.220166	0.121049	0.13031	0.528474	0.240996	0.230529	0.254072	0.274402	0.240903	0.230401	0.253955	0.274741	1.35372	0.829737	1.84258	1.85634	0.419402	0.424473	969	0.302386	1229	1334	1448	9685	3.02851	438	669	827	0	0	0	0	0.00E+00	0.00E+00	9.56E-02	0.904388
QC_Shew_12_02_Run-11_24Aug12_Eagle_12-06-09	2012-08-24	0.284211	23.9667	28.3079	35.8414	1.31394	0.58048	2.97547	3542.19	0.224495	0.124029	0.131271	0.520206	0.242042	0.230723	0.253763	0.273471	0.241563	0.230208	0.253117	0.275112	1.1961	0.79895	1.79624	1.62616	0.381577	0.290631	971	0.301344	1226	1317	1424	9690	3.01541	460	689.5	835	0	0	0	0	0.00E+00	0.00E+00	9.86E-02	0.901445
QC_Shew_12_02_Run-14_24Aug12_Eagle_12-06-13	2012-08-25	0.279754	26.3545	31.6786	39.9884	1.5901	0.761036	2.98366	3541.06	0.224108	0.118136	0.123137	0.534619	0.242976	0.229734	0.256281	0.27101	0.242624	0.229456	0.255875	0.272046	1.16904	0.979557	2.3977	1.66682	0.518499	0.385517	960	0.299918	1186	1268	1371.25	9587	2.99976	439	649	822	0	0	0	0	0.00E+00	0.00E+00	9.90E-02	0.901012
QC_Shew_12_02_Run-01_28Aug12_Eagle_12-06-09	2012-08-28	0.223941	34.1287	40.171	50.812	1.5966	1.27403	1.52639	3539.37	0.578617	0.0807209	0.112641	0.228022	0.405469	0.408366	0.146945	0.0392199	0.240001	0.246692	0.2381	0.275208	1.50617	1.74978	4.48627	1.96638	1.85021	2.65289	1439	3.06588	172.5	1061	1231	8471	2.5692	75	137	549	0	0	0	0	0	0.00E+00	0.486011	0.513989
QC_Shew_12_02_Run-02_28Aug12_Eagle_12-06-13	2012-08-28	0.260602	25.9814	30.5508	38.2539	0.687259	0.502488	3.03562	3539.46	0.325059	0.123063	0.138421	0.413456	0.397106	0.396745	0.162617	0.0435314	0.24823	0.231321	0.240012	0.280437	2.75544	1.91419	2.46083	3.93456	1.65944	0.772411	1423	3.35288	203.5	945	1272	8607	2.76879	367.5	525	745	0	0	0	0	0	0.00E+00	1.89E-01	0.811433
QC_Shew_12_02_Run-05_28Aug12_Eagle_12-06-09	2012-08-29	0.246552	35.1351	40.7441	50.4898	0.324496	0.383824	3.22776	3539.64	0.526557	0.213909	0.11381	0.145724	0.434222	0.425229	0.100574	0.039975	0.244133	0.240332	0.235387	0.280148	1.42672	1.31665	4.25932	2.24383	1.27796	2.29454	1492	3.87074	86	835	1269	8339	2.53507	182	257	310	0	0	0	0	0	0.00E+00	2.66E-01	0.734381
QC_Shew_12_02_Run-06_28Aug12_Eagle_12-06-13	2012-08-29	0.251024	25.9764	31.1563	39.7492	0.952929	0.635096	2.29425	3539.47	0.328836	0.109182	0.119733	0.44225	0.400364	0.407339	0.156428	0.0358687	0.249358	0.230435	0.239431	0.280776	2.23098	2.01395	3.16555	3.20356	2.0715	0.939341	1458	3.47572	153.25	776.5	1154	8545	2.73547	362	515	763	0	0	0	0	0	0.00E+00	1.30E-01	0.870099
QC_Shew_12_02_Run-08_28Aug12_Eagle_12-06-13	2012-08-29	0.258267	24.5058	29.7852	37.9096	1.04147	0.553752	2.74271	3539.39	0.328122	0.10682	0.130403	0.434655	0.435731	0.448972	0.0795137	0.0357841	0.246491	0.230644	0.237013	0.285852	1.94642	2.52496	3.0375	1.91037	3.25209	1.2385	1588	3.88952	81.75	712	1068.5	8437	2.7102	367	516	760	0	0	0	0	0	0.00E+00	1.25E-01	0.875311
QC_Shew_12_02_Run-09_28Aug12_Eagle_12-06-09	2012-08-29	0.260154	26.1906	30.9312	39.5245	0.89285	0.620955	2.01533	3539.13	0.332165	0.118944	0.135209	0.413682	0.444935	0.445703	0.0724968	0.0368654	0.246053	0.230478	0.237607	0.285862	1.83578	2.87974	2.73441	2.05599	3.36362	1.05327	1578	3.72594	125.25	662.5	1100	8445	2.67118	379	537	767	0	0	0	0	0	0.00E+00	1.21E-01	0.879218
QC_Shew_12_02_Run-13_28Aug12_Eagle_12-06-09	2012-08-29	0.258935	30.8484	36.5792	46.076	0.81965	0.727158	1.80182	3539.94	0.331473	0.12436	0.141831	0.402335	0.457511	0.452493	0.0558179	0.0341788	0.244527	0.235527	0.236076	0.28387	2.13477	2.49785	2.70187	2.20883	2.88627	1.05769	1587	4.01441	68	621	1061	8338	2.56529	351	487	713	0	0	0	0	0	0.00E+00	1.38E-01	0.861598
QC_Shew_12_02_Run-15_28Aug12_Eagle_12-06-09	2012-08-29	0.257435	27.6363	33.0941	41.7353	0.744502	0.579525	2.59857	3539.36	0.335595	0.121588	0.149749	0.393069	0.450318	0.448593	0.0651772	0.0359123	0.243918	0.236349	0.235248	0.284486	1.89151	2.57221	2.62385	2.23879	2.37795	0.954208	1573	3.77887	75	730	1054	8305	2.52414	333	481	688	0	0	0	0	0	0.00E+00	1.52E-01	0.847803
QC_Shew_12_02_Run-16_28Aug12_Eagle_12-06-13	2012-08-29	0.264385	30.5771	36.0246	45.3992	0.79762	0.912165	1.95139	3542.66	0.325738	0.119704	0.135006	0.419552	0.254813	0.2462	0.246568	0.252419	0.254705	0.246162	0.246498	0.252636	1.1956	0.861469	1.91209	0.76149	0.786255	0.685805	871	0.252464	829	1017	1202	8707	2.53084	290	468	712	0	0	0	0	0	0.00E+00	1.77E-01	0.822786
QC_Shew_12_02_Run-01_30Aug12_Eagle_12-06-09	2012-08-30	0.242184	38.6649	46.2554	59.4374	0.690469	0.95619	4.11229	3540.99	0.751061	0.0321415	0.0253054	0.191492	0.255119	0.256935	0.248245	0.239701	0.255146	0.256933	0.248089	0.239832	0.982347	1.63825	4.6907	1.10266	1.61819	2.87536	870	0.29915	762	866.5	1394	8700	2.99399	151	229	337	0	0	0	0	0	0.00E+00	4.67E-01	0.532759
QC_Shew_12_02_Run-04_30Aug12_Eagle_11-10-18	2012-08-30	0.294433	25.0926	29.3526	37.3932	1.17247	0.588228	2.96547	3539.99	0.189347	0.171967	0.162655	0.47603	0.234977	0.23611	0.252474	0.276439	0.234925	0.236109	0.252548	0.276418	1.03658	0.694439	2.23145	1.01062	0.127544	0.331656	970	0.304777	1497	1541	1579	9700	3.05589	463	716	871	0	0	0	0	0	0.00E+00	6.56E-02	0.934433
QC_Shew_12_02_Run-06_30Aug12_Eagle_12-06-13	2012-08-30	0.24289	29.2011	35.1603	44.9286	1.57767	1.7159	4.4671	3539.46	0.478524	0.0699135	0.0840836	0.367479	0.447076	0.485734	0.0337423	0.0334476	0.260896	0.230395	0.209318	0.299391	1.04155	4.25015	4.18806	0.251085	5.5668	2.24095	1905	4.13122	61	75	1219	8650	3.08189	263	517	771	0	0	0	0	0	0.00E+00	2.22E-01	0.777803
QC_Shew_12_02_Run-01_4Sep12_Eagle_12-06-09	2012-09-04	0.247931	39.9004	45.6527	57.9499	0.46385	0.626434	3.99992	3539.18	0.809379	0.032976	0.0220491	0.135595	0.251473	0.25458	0.254601	0.239346	0.251493	0.254596	0.254594	0.239317	0.775251	0.8485	5.2103	0.427052	0.379631	3.54999	870	0.299968	1449.25	1500	1561	8700	3.01546	196	287	406	0	0	0	0	0	0.00E+00	3.77E-01	0.623103
QC_Shew_12_02_Run-02_4Sep12_Eagle_12-06-13	2012-09-04	0.288438	27.9766	32.6101	40.5381	1.20104	0.529412	3.3358	3540.97	0.280313	0.156063	0.148801	0.414824	0.24835	0.234808	0.244846	0.271996	0.248351	0.234768	0.244886	0.271995	1.23899	0.857336	2.04169	1.01738	0.244754	0.195708	960	0.296925	1449	1518	1562.25	9600	2.98224	423	675	849	0	0	0	0	0	0.00E+00	5.77E-02	0.942292
QC_Shew_12_02_Run-03_4Sep12_Eagle_12-01-12	2012-09-04	0.265964	28.7627	34.0251	43.6842	0.882668	1.04211	4.09179	3542.32	0.288264	0.12936	0.139915	0.442461	0.25339	0.228508	0.248232	0.269869	0.253368	0.228459	0.248276	0.269897	1.03778	0.827127	1.89405	1.20451	0.338817	0.164514	949	0.301791	1381	1532	1583	9490	3.01906	407.25	625	844	0	0	0	0	0	0.00E+00	1.10E-01	0.889568
