Filename	StartTimeStamp	XIC_WideFrac	XIC_FWHM_Q1	XIC_FWHM_Q2	XIC_FWHM_Q3	XIC_Height_Q2	XIC_Height_Q3	XIC_Height_Q4	RT_Duration	RT_TIC_Q1	RT_TIC_Q2	RT_TIC_Q3	RT_TIC_Q4	RT_MS_Q1	RT_MS_Q2	RT_MS_Q3	RT_MS_Q4	RT_MSMS_Q1	RT_MSMS_Q2	RT_MSMS_Q3	RT_MSMS_Q4	MS1_TIC_Change_Q2	MS1_TIC_Change_Q3	MS1_TIC_Change_Q4	MS1_TIC_Q2	MS1_TIC_Q3	MS1_TIC_Q4	MS1_Count	MS1_Freq_Max	MS1_Density_Q1	MS1_Density_Q2	MS1_Density_Q3	MS2_Count	MS2_Freq_Max	MS2_Density_Q1	MS2_Density_Q2	MS2_Density_Q3	MS2_PrecZ_1	MS2_PrecZ_2	MS2_PrecZ_3	MS2_PrecZ_4	MS2_PrecZ_5	MS2_PrecZ_more	MS2_PrecZ_likely_1	MS2_PrecZ_likely_multi
QC_Shew_11_06_5pt_1_5Jan12_Jaguar_11-09-17	2012-01-06	0.347341	22.8417	24.5757	27.5445	0.67128	1.16056	3.34652	5969.77	0.393961	0.183803	0.151016	0.27122	0.25554	0.234158	0.243774	0.266528	0.269754	0.230967	0.238916	0.260364	1.16944	0.793759	2.41587	0.8861	0.209533	0.972709	2671	0.488912	2488.5	3296	4085	15587	2.93236	538	729	922	0.167768	0.281773	0.197601	0.0659524	0.0135369	0.00449092	0.0188619	0.250016
QC_Shew_11_06_5pt_2_5Jan12_Jaguar_11-09-18	2012-01-06	0.351771	20.9909	22.6711	25.8061	0.690719	1.09968	3.22194	5970.67	0.398638	0.185103	0.150754	0.265506	0.254416	0.234119	0.244099	0.267366	0.27029	0.231084	0.238892	0.259734	1.19182	0.760823	2.63757	0.834923	0.242837	0.914817	2681	0.489968	2457	3283	4107	15584	2.91462	533	721	918	0.180762	0.278683	0.199949	0.0626283	0.0130903	0.0036576	0.0183522	0.242877
QC_Shew_11_06_a_pt5_7Jan12_Jaguar_11-10-13	2012-01-06	0.355337	22.7326	24.6804	28.5489	0.667748	1.2536	3.1676	5969.77	0.346057	0.186072	0.194525	0.273346	0.248536	0.232593	0.246228	0.272643	0.258409	0.230475	0.243082	0.268033	1.42865	0.799765	2.3209	0.471519	0.156457	0.766015	1800	0.562388	2143.75	3078	3747	17558	3.31283	497	681	867	0.160098	0.269792	0.199966	0.0628773	0.0141816	0.00398679	0.0363367	0.252762
QC_Shew_11_06_b_pt5_7Jan12_Jaguar_11-10-15	2012-01-06	0.35907	21.7033	23.7522	27.3051	0.711733	1.1152	3.2728	5972.46	0.367735	0.19232	0.178785	0.261161	0.252094	0.232331	0.244355	0.27122	0.264288	0.229461	0.240546	0.265705	1.33221	0.830403	2.87243	0.530181	0.179902	0.701692	1789	0.494811	2254	3086	3730	17381	3.30407	496	684	871	0.173753	0.276912	0.198262	0.0600656	0.0131753	0.00414245	0.0340602	0.239629
QC_Shew_11_06_c_pt5_7Jan12_Jaguar_11-10-13	2012-01-07	0.365751	22.9021	24.8627	28.4066	0.6813	1.11498	3.3903	5972.57	0.397857	0.188866	0.167671	0.245606	0.235425	0.238128	0.249856	0.27659	0.282151	0.224107	0.234644	0.259098	1.517	0.842357	2.24443	1.3045	0.19549	0.71884	1821	0.49882	2300	3148	3790	16853	3.29818	502	694	884	0.191301	0.282976	0.201626	0.05993	0.0145375	0.00415356	0.023794	0.221682
QC_Shew_11_06_5pt_c_20Jan12_Jaguar_11-09-17	2012-01-20	0.248472	17.6637	20.1199	24.175	2.43634	3.14156	4.23868	5970.17	0.205272	0.047218	0.0576409	0.689869	0.228916	0.230393	0.277916	0.262775	0.229882	0.223393	0.272184	0.274541	1.15193	4.12738	4.34801	0.590178	4.24709	2.38872	2194	0.50166	541	1039	1942	12758	2.99319	109	194	445	0.284606	0.142029	0.058238	0.0048597	0.000313529	7.84E-05	0.0576109	0.452265
QC_Shew_11_06_5pt_d_20Jan12_Jaguar_11-09-18	2012-01-20	0.252565	18.0551	20.2015	25.5208	4.29327	1.83305	4.20341	5971.24	0.191486	0.0546355	0.0646619	0.689217	0.223232	0.221863	0.287421	0.267485	0.224251	0.214206	0.279654	0.281889	1.28423	5.0561	3.42675	0.677826	5.37528	1.18073	2284	0.507191	522	1079	1915.5	13157	3.00752	101	204	513	0.26997	0.153606	0.0636923	0.00744851	0.000456031	0.00015201	0.0624762	0.442198
QC_Shew_11_06_5pt_g_20Jan12_Jaguar_11-09-17	2012-01-20	0.252343	18.2818	20.1175	23.7284	4.05813	1.47785	3.55323	5971.63	0.188849	0.0747748	0.0479764	0.6884	0.219655	0.219406	0.28999	0.270948	0.222088	0.2106	0.280562	0.28675	1.17812	5.00045	3.75041	0.690187	5.9433	1.42839	2311	0.510676	546	1087	1798	13232	3.04629	122	234	540	0.229217	0.154398	0.0780683	0.0105804	0.000453446	7.56E-05	0.0356711	0.491536
QC_Shew_11_06_5pt_h_20Jan12_Jaguar_11-09-18	2012-01-20	0.243325	18.4085	20.5164	24.7907	4.4012	1.56497	3.52068	5969.08	0.209516	0.0675128	0.0441773	0.678794	0.225086	0.226647	0.292296	0.255972	0.224966	0.20655	0.277221	0.291263	1.20285	5.06288	3.78663	0.638445	5.66921	1.47877	2345	0.504856	458	940	1804	12958	3.02036	108	215	533	0.248264	0.156428	0.0736225	0.0110357	0.000463034	0.000154345	0.0467665	0.463266
QC_Shew_11_06_5pt_1_20Jan12_Jaguar_11-09-17	2012-01-21	0.247354	17.9261	19.9264	23.5767	3.95665	1.36926	3.77955	5969.57	0.198434	0.0508009	0.0693455	0.681419	0.22366	0.229415	0.286988	0.259937	0.225949	0.214055	0.275702	0.284295	1.20637	4.77004	3.90471	0.624007	5.09463	2.07194	2297	0.504437	492	980	1841	12848	2.98942	119	215	490	0.25467	0.153876	0.069038	0.00887298	0.000311333	7.78E-05	0.0356476	0.477506
QC_Shew_11_06_5pt_3_20Jan12_Jaguar_11-09-17	2012-01-21	0.245169	18.7106	20.7062	24.2059	3.45736	1.38943	3.45391	5970.37	0.209148	0.0664149	0.0409421	0.683495	0.22385	0.229981	0.292508	0.253662	0.225414	0.207159	0.275326	0.292101	1.12895	4.80028	4.28303	0.553768	5.72661	1.5981	2362	0.507752	454	870.5	1832	12885	3.01575	118	222	533	0.248196	0.161118	0.0703143	0.00908033	0.000232829	0.000155219	0.0338378	0.477066
QC_Shew_11_06_5pt_4_20Jan12_Jaguar_11-09-18	2012-01-21	0.244271	17.2804	19.2874	22.8017	3.57723	1.43923	3.40065	5971.9	0.210334	0.0630609	0.044424	0.682181	0.224701	0.231214	0.295868	0.248216	0.223293	0.201041	0.27569	0.299977	1.21627	5.09259	4.05401	0.483523	6.21454	1.57009	2417	0.514338	413	780	1730	12916	3.06374	108	211	540	0.248142	0.156163	0.0726231	0.0105296	0.000774234	0.000154847	0.0425828	0.469031
QC_Shew_11_06_5pt_a_21Jan12_Jaguar_11-09-17	2012-01-21	0.327596	20.2982	22.1311	25.6674	0.816667	1.33445	3.40333	5941.31	0.336106	0.260535	0.116581	0.286778	0.250693	0.234029	0.24663	0.268648	0.26498	0.232858	0.239909	0.262254	1.33936	0.830647	2.31608	1.05678	0.691134	0.700992	2657	0.504222	1910	2652	3344	15513	2.96456	509	687	874	0.149745	0.27622	0.212274	0.0721975	0.0184362	0.00451234	0.0173403	0.249275
QC_Shew_11_06_5pt_b_21Jan12_Jaguar_11-09-18	2012-01-21	0.245076	18.0264	19.9959	24.1951	4.65454	1.62213	3.78237	5939.66	0.191258	0.065424	0.0550253	0.688293	0.227024	0.223603	0.285066	0.264308	0.220906	0.211547	0.280377	0.287169	1.27866	4.93435	3.48331	0.581525	5.95806	1.3954	2293	0.506839	542	1110	1697	13151	3.03939	91	181	523	0.255722	0.164398	0.076344	0.0130789	0.000912478	0.00136872	0.0316326	0.456543
QC_Shew_11_06_5pt_c_21Jan12_Jaguar_11-09-17	2012-01-21	0.25046	18.2202	20.2677	24.0137	4.52474	1.66921	3.67242	5940.59	0.192621	0.066823	0.0536648	0.686891	0.220466	0.224018	0.288192	0.267325	0.225267	0.213145	0.277457	0.284131	1.20196	4.96115	3.72543	0.490823	6.00651	1.42066	2308	0.50303	480	957.5	1650	13036	3.00638	99	203	515	0.249386	0.164161	0.0803928	0.0118134	0.000536975	7.67E-05	0.0339061	0.459727
QC_Shew_11_06_5pt_d_21Jan12_Jaguar_11-09-18	2012-01-21	0.2488	17.8386	19.7445	24.1923	4.85078	1.79795	3.83032	5940.81	0.199523	0.0568302	0.0626935	0.680953	0.226799	0.227515	0.290539	0.255146	0.226016	0.207391	0.275031	0.291562	1.14066	5.08346	3.88763	0.424448	6.12775	1.29549	2346	0.5087	435	843.5	1603	12922	3.02463	92	191	509	0.261724	0.165996	0.0760718	0.0112212	0.000541712	0.000232162	0.0393902	0.444823
QC_Shew_11_06_5pt_b_22Jan12_Jaguar_11-09-18	2012-01-22	0.327047	18.3362	20.1608	23.1717	0.763519	1.15319	3.52246	5941.42	0.353141	0.225425	0.184007	0.237427	0.263291	0.231867	0.244557	0.260284	0.268025	0.232109	0.242575	0.257291	1.2719	0.887935	1.99283	0.721244	0.46419	1.13089	2590	0.49717	2000	2720.5	3415	15325	2.96648	482	671	873	0.155628	0.289462	0.217031	0.0734095	0.017814	0.00502447	0.0148777	0.226754
QC_Shew_11_06_5pt_c_22Jan12_Jaguar_11-09-17	2012-01-22	0.32293	19.6252	21.3841	24.3446	0.775273	1.20115	3.71792	5940.07	0.374996	0.288872	0.122977	0.213154	0.265828	0.231265	0.247374	0.255533	0.271366	0.231544	0.244978	0.252112	1.37187	0.889461	3.64909	1.0327	0.61651	1.14847	2576	0.497288	2079.75	2772	3479.5	15220	2.97334	481	678	879.25	0.151314	0.2841	0.221813	0.0779895	0.017477	0.00538765	0.0170171	0.224901
QC_Shew_11_06_5pt_d_22Jan12_Jaguar_11-09-18	2012-01-22	0.346176	19.9094	21.6171	24.8724	0.768489	1.47538	3.11388	5940.45	0.351756	0.159379	0.172885	0.315979	0.248949	0.234654	0.246072	0.270325	0.270452	0.229119	0.239227	0.261202	1.38329	0.79446	3.36545	0.80288	0.29162	0.300415	2763	0.513578	1814	2592	3429	15937	3.04947	515	694	864	0.116082	0.276213	0.239757	0.0809437	0.0191379	0.00489427	0.0205183	0.242455
QC_Shew_11_06_5pt_h_22Jan12_Jaguar_11-09-18	2012-01-23	0.340143	19.8911	21.7053	24.9044	0.769667	1.43542	3.0588	5940.37	0.340786	0.186777	0.173228	0.299209	0.248276	0.235474	0.246274	0.269975	0.269645	0.229751	0.239439	0.261165	1.20839	0.817138	3.24457	1.12052	0.27964	0.275528	2768	0.514055	1900.5	2661	3542.25	15958	3.08097	529	705	875	0.115303	0.275598	0.243138	0.0835318	0.0197393	0.00513849	0.0194887	0.238062
QC_Shew_11_06_pt5_c_31Jan12_Jaguar_11-10-13	2012-01-30	0.333865	21.2577	23.2806	26.7946	0.725819	1.53003	3.18607	5940.48	0.235792	0.340059	0.152655	0.271494	0.252102	0.236836	0.247848	0.263214	0.258702	0.235729	0.245735	0.259834	1.19656	0.803458	3.81038	2.39027	0.225935	0.160064	2767	0.520821	1986	2897	3794.5	16312	3.07128	501	701	867	0.095819	0.268759	0.244973	0.0784085	0.0177783	0.00478176	0.028384	0.261096
QC_Shew_11_06_pt5_d_31Jan12_Jaguar_11-10-15	2012-01-30	0.310758	21.0609	23.3181	28.4636	0.890112	1.59074	2.8458	5940.52	0.364535	0.209358	0.200516	0.225591	0.263092	0.238711	0.24907	0.249127	0.263832	0.238844	0.248463	0.248862	0.990478	0.734953	3.58535	0.284351	0.173603	0.236116	2785	0.50874	1649	2467	3460	16508	3.01557	374.75	636	806	0.16386	0.248486	0.209111	0.0659074	0.0142355	0.00781439	0.0183547	0.272232
QC_Shew_11s_06_b_1Feb12_Jaguar_11-10-15	2012-02-01	0.340848	20.3308	22.2671	25.6332	0.77111	1.46017	3.07244	5941.52	0.279452	0.275919	0.156411	0.288217	0.257498	0.234797	0.245966	0.261739	0.259529	0.235677	0.245281	0.259513	1.18406	0.781939	3.59277	1.85996	0.316311	0.192191	2754	0.514201	1910	2798	3616	16324	3.04594	481	689	851	0.117802	0.26752	0.236278	0.0809238	0.0178265	0.00416565	0.0289757	0.246508
QC_Shew_11_06_a_1Feb12_Jaguar_11-10-13	2012-02-01	0.341857	21.2152	23.0434	26.3046	0.755005	1.5416	2.90497	5940.36	0.329878	0.192962	0.171283	0.305877	0.256899	0.235179	0.245439	0.262484	0.258925	0.235454	0.24492	0.260701	1.12572	0.788735	3.5728	1.36144	0.307044	0.210785	2738	0.507514	1956.25	2784.5	3660.75	16229	3.00825	490	697	858	0.100253	0.265636	0.236121	0.079857	0.0184854	0.00708608	0.00739417	0.285169
QC_Shew_11_06_pt5_b_4Feb12_Jaguar_11-10-15	2012-02-04	0.177718	16.7356	19.8841	25.6105	0.604234	1.17794	3.06762	5941.34	0.240298	0.252721	0.249021	0.25796	0.249487	0.250514	0.250037	0.249961	0.24781	0.250511	0.251538	0.250142	0.763845	0.641802	2.10429	0.0703086	0.0820781	0.528179	2040	0.355923	592	623	660	11884	2.083	32	61	78	0.365533	0.00227196	0.0141367	0.00159879	0	0	0.187731	0.428728
QC_Shew_11_06_pt5_g_5Feb12_Jaguar_11-10-13	2012-02-05	0.233007	20.8353	24.0098	29.6451	0.866364	0.941422	3.55153	5941.83	0.565274	0.248149	0.0991493	0.0874282	0.249797	0.25806	0.248479	0.243663	0.259536	0.256326	0.244663	0.239475	1.11457	1.29982	3.30594	1.08622	0.887171	2.1842	2140	0.748146	3090.75	4132.5	5282.5	12476	2.4043	234	419	632	0.044245	0.125681	0.242065	0.108849	0.0274126	0.000881693	0.00601154	0.444854
QC_Shew_11_06_pt5_h_5Feb12_Jaguar_11-10-15	2012-02-05	0.213446	20.7064	24.3765	31.0962	0.78745	0.998048	4.48219	5942.04	0.576837	0.222381	0.104358	0.096425	0.248086	0.25762	0.248258	0.246036	0.258973	0.256857	0.244117	0.240054	1.15549	1.40881	3.2298	1.37436	1.02485	1.47554	2141	0.765973	2198	3666	5067	12420	2.31588	163	355	574	0.0713366	0.149195	0.263124	0.081723	0.00587762	0.00144928	0.00797101	0.419324
QC_Shew_11_06_a_6Feb12_Jaguar_11-10-13	2012-02-06	0.316753	21.7519	23.9866	28.1994	0.852621	1.42054	3.19054	5939.67	0.351515	0.142311	0.174914	0.331259	0.269342	0.229777	0.24268	0.258201	0.271934	0.230625	0.241418	0.256023	1.08731	0.782345	3.01772	0.823013	0.262552	0.401281	2681	0.50796	1720	2717	3429	15902	2.9965	493	695	865	0.0979122	0.24324	0.226638	0.0866558	0.0165388	0.00358445	0.0382971	0.287134
QC_Shew_11_06_b_6Feb12_Jaguar_11-10-15	2012-02-06	0.330364	20.6799	22.7407	26.5999	0.871625	1.46869	3.11008	5940.03	0.337564	0.149062	0.174631	0.338743	0.262435	0.23147	0.243103	0.262992	0.263636	0.232533	0.242889	0.260942	1.17543	0.710889	2.85913	0.487169	0.272923	0.375419	2703	0.511737	1805	2732	3472	16052	3.02792	509	692	858	0.0826688	0.254859	0.237229	0.0894593	0.0201844	0.00629205	0.00946923	0.299838
QC_Shew_11_06_c_6Feb12_Jaguar_11-10-13	2012-02-06	0.32543	21.7069	23.8395	27.7377	0.846162	1.51996	3.02818	5941.75	0.33242	0.148925	0.178668	0.339987	0.260128	0.233429	0.245503	0.26094	0.262199	0.234114	0.244954	0.258732	1.06754	0.776322	2.80679	0.517863	0.287173	0.408755	2721	0.502241	1844	2772	3547	16154	2.99518	519	704	869	0.0848706	0.253126	0.230655	0.0879658	0.0196236	0.00606661	0.00947134	0.308221
QC_Shew_11_06_pt5_a_28Feb12_Jaguar_12-02-01	2012-02-27	0.302911	21.2495	23.5659	27.6837	1.74813	1.42165	2.50801	5940.9	0.328695	0.161811	0.176941	0.332554	0.253995	0.235431	0.244282	0.266292	0.256953	0.233946	0.244563	0.264538	1.16738	0.738975	4.06272	0.491552	0.19688	0.408881	2689	0.593872	3465	5660	7249	15734	2.98296	545	734	901	0.0819245	0.261091	0.255688	0.0838312	0.0167154	0.00171603	0.0127113	0.286323
QC_Shew_11_06_pt5_b_28Feb12_Jaguar_12-02-03	2012-02-27	0.306764	21.2119	23.416	26.9784	1.557	1.63072	2.53497	5941.42	0.334479	0.159061	0.176474	0.329985	0.254231	0.234636	0.244041	0.267092	0.257053	0.233497	0.244923	0.264527	1.25415	0.773472	3.99709	0.526923	0.197374	0.366276	2689	0.594132	3507	5697	7415	15745	2.98101	537	730	901	0.0837091	0.255383	0.259638	0.090886	0.0158145	0.00279454	0.00762147	0.284154
QC_Shew_11_06_pt5_c_28Feb12_Jaguar_12-02-01	2012-02-28	0.307156	21.1219	23.4585	27.0634	1.60854	1.51661	2.51342	5940.17	0.327764	0.153801	0.18025	0.338185	0.253148	0.235391	0.245054	0.266406	0.255761	0.234177	0.245834	0.264228	1.21362	0.779437	3.86669	0.467155	0.216189	0.378443	2694	0.608929	3556.25	5759.5	7441.5	15777	2.97255	546	737	910	0.0792293	0.254865	0.25328	0.0907017	0.0183178	0.0026621	0.00684541	0.294099
QC_Shew_11_06_pt5_d_28Feb12_Jaguar_12-02-03	2012-02-28	0.309716	20.8542	23.048	26.615	1.51722	1.62811	2.54428	5940.48	0.337513	0.151259	0.178162	0.333066	0.252816	0.23525	0.244918	0.267016	0.257018	0.233309	0.245121	0.264551	1.20886	0.803079	3.7826	0.522436	0.238538	0.351661	2695	0.611519	3510	5760	7509.5	15737	2.98275	538	729	900	0.0805744	0.260977	0.251954	0.0897249	0.0186185	0.00324077	0.00730762	0.287602
QC_Shew_11_06_pt5_b_9Mar12_Jaguar_12-02-27	2012-03-09	0.357099	21.086	22.7998	25.8055	0.732818	1.30594	2.86017	5941.61	0.282264	0.137998	0.269868	0.30987	0.256983	0.230483	0.242866	0.269668	0.259161	0.230298	0.24323	0.267311	1.34749	0.872717	3.10475	2.62876	0.428445	0.193342	2765	0.5259	2306	2994	3669	16382	3.12781	600	751	940	0.181297	0.276401	0.200769	0.0656818	0.0139788	0.00299109	0.0318032	0.227079
QC_Shew_11_06_pt5_a_12Mar12_Jaguar_12-02-26	2012-03-12	0.349043	21.0452	22.8462	25.8463	0.732619	1.27319	2.99622	5940.08	0.352314	0.1724	0.186178	0.289108	0.263413	0.22819	0.240943	0.267453	0.266791	0.227842	0.240995	0.264372	1.35357	0.897003	3.08952	1.57941	0.356439	0.227116	2778	0.531249	2213	2857.5	3456	16402	3.15559	445	590	746	0.181136	0.274723	0.189367	0.0596878	0.0122546	0.00280454	0.0426168	0.23741
QC_Shew_11_06_pt5_a_14Mar12_Jaguar_12-02-26	2012-03-14	0.34648	21.1627	22.8792	25.9157	0.758817	1.36522	2.95137	5940.39	0.282862	0.122172	0.346963	0.248002	0.260794	0.228551	0.242004	0.268651	0.265638	0.228551	0.240737	0.265074	1.48452	0.962225	2.99388	6.97978	0.529258	0.201627	2781	0.530196	2108	2872	3593	16405	3.12854	420	573	718	0.158244	0.272356	0.203292	0.0684547	0.0140811	0.00414508	0.051021	0.228406
QC_Shew_11_06_pt5-a_16Mar12_Jaguar_12-02-26	2012-03-16	0.350544	20.6781	22.2718	25.2546	0.693744	1.08788	3.26233	5940.44	0.426427	0.143669	0.148672	0.281233	0.28122	0.221399	0.235707	0.261674	0.289773	0.2201	0.233464	0.256663	1.74995	0.900134	3.52006	1.66054	0.263991	0.387536	2729	0.53211	2213	2838	3353	15978	3.17853	421	590	760	0.236325	0.25629	0.155526	0.0510702	0.00957567	0.00200275	0.109087	0.180123
QC_Shew_11_06_pt5-b_16Mar12_Jaguar_12-02-27	2012-03-16	0.349398	21.1163	22.9156	26.0052	0.683059	1.14713	2.95912	5940.33	0.403295	0.161158	0.170697	0.264851	0.270066	0.226814	0.240419	0.262701	0.272047	0.227168	0.240469	0.260316	1.34769	0.77055	3.35036	0.881737	0.236863	0.320064	2777	0.532411	2213	2804	3409	16434	3.16194	443	591	751	0.213338	0.269806	0.163807	0.054582	0.012535	0.00243398	0.0595108	0.223987
QC_Shew_11_06_pt5-d_16Mar12_Jaguar_12-02-27	2012-03-16	0.351644	20.8429	22.4649	25.2794	0.703285	1.25168	3.02723	5940.17	0.387776	0.17237	0.162773	0.27708	0.265984	0.226693	0.240761	0.266562	0.26918	0.227041	0.240328	0.263451	1.3914	0.854696	3.22678	0.959284	0.303074	0.276917	2768	0.529963	2191	2821.5	3509.5	16329	3.18174	431	581	732	0.185927	0.271052	0.185008	0.0652826	0.0145753	0.00385817	0.0527895	0.221508
QC_Shew_11_06_pt5_a_18Mar12_Jaguar_12-02-26	2012-03-18	0.35443	21.0317	22.8369	25.8421	0.722498	1.16763	2.93639	5941.48	0.37859	0.16526	0.164429	0.29172	0.266976	0.228951	0.239979	0.264094	0.271415	0.228034	0.239292	0.261259	1.51115	0.877033	3.29899	1.46082	0.376448	0.273755	2754	0.525164	2229.25	2868.5	3442.75	16274	3.14413	586	750	948	0.195834	0.275716	0.178874	0.0566548	0.0113678	0.00239646	0.0673467	0.21181
